Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-12-09 00:00:00+05:30,994.9000244140625,1002.7999877929688,994.0,997.0999755859375,15294322,0.0,0.0
2025-12-10 00:00:00+05:30,997.5,998.5,985.2999877929688,989.7999877929688,15322830,0.0,0.0
2025-12-11 00:00:00+05:30,990.0,1002.7000122070312,988.5,1000.2999877929688,11844809,0.0,0.0
2025-12-12 00:00:00+05:30,1003.0,1004.7000122070312,998.2000122070312,1001.5,11988618,0.0,0.0
2025-12-15 00:00:00+05:30,992.0,1001.7999877929688,992.0,996.0999755859375,9790060,0.0,0.0
2025-12-16 00:00:00+05:30,990.0999755859375,998.7000122070312,990.0999755859375,994.2999877929688,20049088,0.0,0.0
2025-12-17 00:00:00+05:30,996.0,996.0,980.7999877929688,984.0,19080922,0.0,0.0
2025-12-18 00:00:00+05:30,973.2999877929688,987.4000244140625,973.2999877929688,979.7000122070312,14912404,0.0,0.0
2025-12-19 00:00:00+05:30,987.0,988.0,978.7000122070312,985.5,25952384,0.0,0.0
2025-12-22 00:00:00+05:30,988.0,992.9000244140625,983.9000244140625,987.7000122070312,13540411,0.0,0.0
2025-12-23 00:00:00+05:30,990.5,998.9000244140625,987.7000122070312,996.5999755859375,17927849,0.0,0.0
2025-12-24 00:00:00+05:30,993.0,999.4000244140625,993.0,997.2000122070312,13699996,0.0,0.0
2025-12-26 00:00:00+05:30,996.0,997.2000122070312,987.7000122070312,992.0999755859375,9360853,0.0,0.0
